Marriott No. 317,366
Mountain View No. 318,337
Biggar No. 347,798
Biggar,2226
Perdue No. 346,445
Perdue,334
Kinley,60
Vanscoy No. 345,2840
Delisle,1038
Vanscoy,462
Asquith,639
Eagle Creek No. 376,595
Glenside No. 377,248
Rosemount No. 378,201
Battle River No. 438,1154
Battleford,4429
Red Pheasant 108,519
Mosquito 109,478
Grizzly Bear's Head 110 and Lean Man 111,67
Sweet Grass 113,643
Sweet Grass 113-M16,0
Division No. 13,23224
Brock,142
Netherhill,25
Kindersley No. 290,1049
Kindersley,4571
Flaxcombe,124
Milton No. 292,241
Marengo,166
Antelope Park No. 322,130
Prairiedale No. 321,247
Major,35
Smiley,60
Oakdale No. 320,253
Coleville,305
Winslow No. 319,344
Dodsland,215
Plenty,164
Grandview No. 349,348
Mariposa No. 350,205
Tramping Lake,60
Progress No. 351,268
Kerrobert,1026
Luseland,623
Heart's Hill No. 352,244
Eye Hill No. 382,590
Macklin,1374
Primate,52
Denzil,143
Grass Lake No. 381,399
Tramping Lake No. 380,375
Scott,73
Reford No. 379,257
Landis,152
Buffalo No. 409,506
Wilkie,1219
Round Valley No. 410,423
Unity,2573
Senlac No. 411,216
Senlac,41
Manitou Lake No. 442,573
Marsden,297
Hillsdale No. 440,553
Neilburg,379
Cut Knife No. 439,364
Cut Knife,573
Poundmaker 114,547
Little Pine 116,700
Division No. 14,36096
Hudson Bay No. 394,1114
Hudson Bay,1397
Porcupine No. 395,803
Porcupine Plain,862
Weekes,40
Kelvington No. 366,398
Kelvington,834
Ponass Lake No. 367,422
Rose Valley,282
Fosston,45
Spalding No. 368,453
Spalding,244
Pleasantdale,76
Naicam,661
Barrier Valley No. 397,431
Pleasantdale No. 398,596
Archerwill,166
Bjorkdale No. 426,851
Mistatim,101
Bjorkdale,201
Tisdale No. 427,911
Tisdale,3235
Star City No. 428,918
Valparaiso,15
Star City,387
Melfort,5992
Willow Creek No. 458,630
Connaught No. 457,586
Ridgedale,55
Arborfield No. 456,343
Zenon Park,194
Arborfield,312
Moose Range No. 486,1000
Tobin Lake,89
Carrot River,973
Nipawin No. 487,1004
Aylsham,65
Codette,198
Nipawin,4401
Torch River No. 488,1471
White Fox,355
Love,50
Choiceland,359
Smeaton,182
Shoal Lake 28A,424
Red Earth 29,334
Yellowquill 90,436
Kinistin 91,321
Yellow Quill 90-9,50
Carrot River 29A,829
Opaskwayak Cree Nation 27A (Carrot River),0
Division No. 15,85908
St. Peter No. 369,773
Englefeld,285
St. Gregor,97
Muenster,430
Annaheim,210
Lake Lenore,284
Humboldt No. 370,935
Humboldt,5869
Bayne No. 371,467
Bruno,611
Grant No. 372,466
Prud'Homme,167
Vonda,384
Aberdeen No. 373,1379
Aberdeen,622
Laird No. 404,1387
Hepburn,688
Waldheim,1213
Laird,267
Rosthern No. 403,2300
Rosthern,1688
Hague,874
Fish Creek No. 402,345
Alvena,60
Hoodoo No. 401,675
Cudworth,814
Wakaw,922
Wakaw Lake,72
Three Lakes No. 400,598
Pilger,65
St. Benedict,84
Middle Lake,241
Lake Lenore No. 399,587
St. Brieux,667
Flett's Springs No. 429,732
Beatty,60
Invergordon No. 430,565
St. Louis No. 431,1086
St. Louis,415
Duck Lake No. 463,1004
Duck Lake,569
Prince Albert No. 461,3562
Prince Albert,35926
Birch Hills No. 460,656
Birch Hills,1033
Candle Lake,840
Kinistino No. 459,554
Weldon,197
Kinistino,654
Lakeland No. 521,915
Christopher Lake,289
Garden River No. 490,727
Albertville,86
Weirdale,50
Meath Park,175
Buckland No. 491,3375
Paddockwood,154
Paddockwood No. 520,895
One Arrow 95,680
Beardy's 97 and Okemasis 96,1323
Muskoday First Nation,647
Wahpaton 94A,309
James Smith 100,743
Cumberland 100A,317
Little Red River 106C,354
Montreal Lake 106B,442
One Arrow 95-1C,10
Beardy's and Okemasis 96 and 97B,28
One Arrow 95-1D,0
One Arrow 95-1A,10
Division No. 16,37999
Denholm,88
Ruddell,20
Maymont,138
Mayfield No. 406,377
Great Bend No. 405,509
Radisson,514
Borden,287
Blaine Lake No. 434,291
Marcelin,153
Blaine Lake,499
Redberry No. 435,342
Krydor,15
Hafford,407
Douglas No. 436,350
Speers,60
Richard,20
North Battleford,154
North Battleford No. 437,725
North Battleford,14315
Round Hill No. 467,361
Meeting Lake No. 466,319
Leask No. 464,686
Leask,399
Pebble Baye,45
Parkside,121
Shellbrook No. 493,1587
Shellbrook,1444
Canwood No. 494,1381
Canwood,332
Prince Albert National Park,156
Debden,337
Spiritwood No. 496,1347
Shell Lake,175
Spiritwood,786
Big Shell,48
Echo Bay,40
Leoville,375
Medstead No. 497,508
Medstead,130
Big River,700
Big River No. 555,889
Chitek Lake,138
Muskeg Lake Cree Nation 102,274
Mistawasis 103,681
Sturgeon Lake 101,1174
Little Red River 106D,5
Big River 118,1553
Ahtahkakoop 104,1472
Saulteaux 159A,26
Witchekan Lake 117,325
Chitek Lake 191,821
Lucky Man,0
Muskeg Lake 102B,0
Pelican Lake 191B,50
Witchekan Lake 117D,10
Muskeg Lake 102E,0
Muskeg Lake 102F,20
Muskeg Lake 102G,0
Muskeg Lake 102D,0
Sweet Grass 113-L6,0
Pelican Lake 191A,20
Division No. 17,47900
Meota No. 468,933
Cochin,148
Metinota,80
Aquadeo,111
Meota,304
Turtle River No. 469,344
Edam,480
Paynton No. 470,255
Paynton,148
Eldon No. 471,750
Maidstone,1185
Waseca,149
Wilton No. 472,1629
Lashburn,983
Marshall,561
Britannia No. 502,2153
Lloydminster (Part),11765
Frenchman Butte No. 501,1494
Paradise Hill,491
St. Walburg,689
Mervin,159
Turtleford,496
Kivimaa-Moonlight Bay,84
Mervin No. 499,1256
Parkdale No. 498,621
Glaslyn,387
Meadow Lake,5344
Greig Lake,10
Meadow Lake No. 588,2501
Dorintosh,134
Loon Lake No. 561,756
Makwa,84
Loon Lake,288
Beaver River No. 622,1216
Goodsoil,282
Pierceland,598
Seekaskootch 119,2574
Makaoo (Part) 120,518
Thunderchild First Nation 115B,706
Thunderchild First Nation 115C,34
Flying Dust First Nation 105 (Meadow Lake 105),577
Waterhen 130,672
Makwa Lake 129B,982
Makwa Lake 129,15
Ministikwan 161,624
Ministikwan 161A,223
Big Island Lake Cree Territory,808
Moosomin 112B,724
Saulteaux 159,473
Makwa Lake 129C,10
Eagles Lake 165C,92
Meadow Lake 105A,0
Onion Lake 119-1,0
Min-A-He-Quo-Sis 116C,0
Division No. 18,37064
Cumberland House,671
Timber Bay,82
Weyakwin,49
Green Lake,429
Dore Lake,30
Cole Bay,170
Jans Bay,152
Beauval,640
La Ronge,2688
Air Ronge,1106
Denare Beach,779
Creighton,1402
Flin Flon (Part),203
Pelican Narrows,630
Sandy Bay,697
Missinipe,5
Pinehouse,1052
Île-à-la-Crosse,1296
Patuanak,73
Buffalo Narrows,1110
St. George's Hill,131
Michel Village,57
La Loche,2372
Turnor Lake,149
Division No. 18 Unorganized,1115
Stony Rapids,262
Cumberland House Cree Nation 20,795
Montreal Lake 106,1113
Stanley 157,1840
Wapaskokimaw 202,481
La Plonge 192,148
Morin Lake 217,577
Lac La Ronge 156,2017
Sucker River 156C (Nemebien River 156C),416
Kitsakie 156B,605
Four Portages 157C,0
Wapachewunak 192D,565
Canoe Lake 165,912
Buffalo River Dene Nation 193 (Peter Pond Lake 193),783
Turnor Lake 193B,476
Pelican Narrows 184B,1869
Sturgeon Weir 184F,81
Southend 200,917
Chicken 225,0
Fond du Lac 227,903
Brabant Lake,62
Southend No. 200A,128
Chicken 224,1379
Clearwater River Dene Band 223,35
Grandmother's Bay 219,342
Lac La Hache 220,1377
Clearwater River Dene 222,822
Little Hills 158,0
Little Hills 158B,0
Kimosom Pwatinahk 203 (Deschambault Lake),1061
Kinoosao-Thomas Clark 204,10
Alberta,4067175
Division No. 1,82627
Cypress County,7662
Medicine Hat,63260
Forty Mile County No. 8,3581
Foremost,541
Bow Island,1983
Redcliff,5600
Division No. 2,169729
Warner County No. 5,3847
Coutts,245
Milk River,827
Warner,373
Raymond,3708
Stirling,978
Lethbridge County,10353
Lethbridge,92729
Coalhurst,2668
Nobleford,1278
Barons,341
Picture Butte,1810
Coaldale,8215
Taber,7098
Taber,8428
Barnwell,947
Vauxhall,1222
Newell County,7524
Brooks,14451
Duchess,1085
Rosemary,396
Bassano,1206
Division No. 3,38956
Cardston County,4481
Magrath,2374
Improvement District No. 4 Waterton,105
Cardston,3585
Glenwood,316
Hill Spring,162
Pincher Creek No. 9,2965
Pincher Creek,3642
Cowley,209
Willow Creek No. 26,5179
Fort Macleod,2967
Granum,406
Claresholm,3780
Stavely,541
Nanton,2130
Piikani 147,1544
Blood 148,4570
Blood 148A,0
Division No. 4,9573
Acadia No. 34,493
Special Area No. 2,1905
Empress,135
Hanna,2559
Special Area No. 3,1042
Oyen,1001
Cereal,111
Youngstown,154
Special Area No. 4,1237
Veteran,207
Consort,729
Division No. 5,55708
Vulcan County,3984
Carmangay,242
Champion,317
Vulcan,1917
Lomond,166
Milo,91
Arrowwood,207
Wheatland County,8788
Strathmore,13756
Hussar,190
Standard,353
Rockyford,316
Drumheller,7982
Starland County,2066
Delia,216
Munson,192
Morrin,240
Kneehill County,5001
Carbon,454
Acme,653
Linden,828
Three Hills,3212
Trochu,1058
Siksika 146,3479
Division No. 6,1498778
Foothills No. 31,22766
High River,13584
Longview,307
Turner Valley,2559
Black Diamond,2700
Okotoks,28881
Rocky View County,39407
Calgary,1239220
Chestermere,19887
Cochrane,25853
Airdrie,61581
Irricana,1216
Beiseker,819
Crossfield,2983
Mountain View County,13074
Carstairs,4077
Cremona,444
Didsbury,5268
Olds,9184
Sundre,2729
Eden Valley 216,596
Tsuu T'ina Nation 145 (Sarcee 145),1643
Division No. 7,41574
Provost No. 52,2205
Provost,1998
Czar,202
Hughenden,243
Amisk,204
Paintearth County No. 18,2102
Coronation,940
Castor,929
Halkirk,112
Stettler County No. 6,5322
Big Valley,346
Gadsby,40
Botha,204
Stettler,5952
White Sands,120
Rochon Sands,86
Donalda,219
Flagstaff County,3738
Alliance,154
Forestburg,875
Heisler,160
Daysland,824
Killam,989
Sedgewick,811
Lougheed,256
Hardisty,554
Wainwright No. 61,4479
Chauvin,335
Edgerton,384
Wainwright,6270
Irma,521
Division No. 8,209395
Red Deer County,19541
Elnora,298
Delburne,892
Jarvis Bay,213
Bowden,1240
Innisfail,7847
Penhold,3277
Red Deer,100418
Sylvan Lake,14816
Norglenwold,273
Lacombe County,10343
Birchcliff,117
Eckville,1125
Half Moon Bay,42
Bentley,1078
Sunbreaker Cove,81
Gull Lake,176
Blackfalds,9328
Lacombe,13057
Clive,715
Alix,734
Ponoka County,9806
Ponoka,7229
Parkland Beach,153
Rimbey,2567
Samson 137,3373
Samson 137A,26
Montana 139,630
Division No. 9,20869
Clearwater County,11947
Burnstick Lake,0
Caroline,512
Rocky Mountain House,6635
O'Chiese 203,789
Sunchild 202,749
Big Horn 144A,237
Division No. 10,97449
Camrose County,8458
Bashaw,830
Rosalind,188
Ferintosh,202
Edberg,151
Bawlf,422
Camrose,18742
Bittern Lake,220
Hay Lakes,495
Beaver County,5905
Tofield,2081
Ryley,483
Holden,350
Viking,1083
Minburn County No. 27,3188
Vegreville,5708
Innisfree,193
Mannville,828
Vermilion River County,8267
Paradise Valley,179
Lloydminster (Part),19645
Kitscoty,925
Vermilion,4084
Marwayne,564
Dewberry,186
Two Hills County No. 21,3322
Myrnam,339
Two Hills,1352
Willingdon,319
Lamont County,3899
Andrew,425
Mundare,852
Chipman,274
Lamont,1774
Bruderheim,1308
Improvement District No. 13 Elk Island,0
Makaoo (Part) 120,208
Division No. 11,1366050
Wetaskiwin County No. 10,11181
Wetaskiwin,12655
Argentia Beach,27
Grandview,114
Poplar Bay,103
Crystal Springs,51
Norris Beach,38
Ma-Me-O Beach,110
Silver Beach,65
Millet,1945
Leduc County,13780
Beaumont,17396
Leduc,29993
Devon,6578
Calmar,2228
Sundance Beach,73
Thorsby,985
Itaska Beach,23
Golden Days,160
Warburg,766
Breton,574
Drayton Valley,7235
Brazeau County,7771
Parkland County,32097
Seba Beach,169
Betula Beach,16
Point Alison,10
Lakeview,30
Kapasiwin,10
Wabamun,682
Spring Lake,699
Stony Plain,17189
Spruce Grove,34066
Strathcona County,98044
Fort Saskatchewan,24149
Sturgeon County,20495
Edmonton,932546
St. Albert,65589
Gibbons,3159
Redwater,2053
Bon Accord,1529
Morinville,9848
Legal,1345
Ermineskin 138,2457
Pigeon Lake 138A,429
Louis Bull 138B,1177
Stony Plain 135,1690
Alexander 134,1099
Wabamun 133A,1592
Wabamun 133B,30
Division No. 12,67120
Cold Lake,14961
Bonnyville No. 87,13575
Bonnyville,5417
Bonnyville Beach,84
Glendon,493
Pelican Narrows,151
St. Paul County No. 19,6036
Elk Point,1452
St. Paul,5827
Horseshoe Bay,49
Smoky Lake County,4107
Vilna,290
Waskatenau,186
Smoky Lake,964
Lac la Biche County,8330
Improvement District No. 349,0
Unipouheos 121,909
Puskiakiwenin 122,531
Saddle Lake 125,..
White Fish Lake 128,1310
Cold Lake 149,671
Kehewin 123,976
Cold Lake 149A,40
Cold Lake 149B,163
Beaver Lake 131,414
Heart Lake 167,184
Division No. 13,71016
Lac Ste. Anne County,10899
Mayerthorpe,1320
Nakamun Park,96
Val Quentin,252
West Cove,149
Yellowstone,137
Ross Haven,160
Castle Island,10
Silver Sands,160
Sunset Point,169
Alberta Beach,1018
Birch Cove,45
Onoway,1029
South View,67
Sandy Beach,278
Sunrise Beach,135
Barrhead County No. 11,6288
Barrhead,4579
Westlock County,7220
Woodlands County,4754
Whitecourt,10204
Westlock,5101
Clyde,430
Larkspur,44
Thorhild County,3254
Athabasca County,7869
Mewatha Beach,90
Boyle,845
Sunset Beach,49
Athabasca,2965
Island Lake,228
Island Lake South,61
Bondiss,110
South Baptiste,66
West Baptiste,38
Whispering Hills,142
Alexis 133,755
Division No. 14,29291
Yellowhead County,10995
Hinton,9882
Edson,8414
Improvement District No. 25 Willmore Wilderness,0
Division No. 15,38594
Crowsnest Pass,5589
Kananaskis,221
Bighorn No. 8,1334
Canmore,13992
Ghost Lake,82
Waiparous,49
Improvement District No. 9 Banff,1028
Jasper,4590
Banff,7851
Improvement District No. 12 Jasper Park,53
Ranchland No. 66,92
Stoney 142 143, 144,3713
Division No. 16,73988
Wood Buffalo,71589
Improvement District No. 24 Wood Buffalo,648
Janvier 194,414
Gregoire Lake 176,191
Gregoire Lake 176A,130
Chipewyan 201A,0
Old Fort 217,0
Allison Bay 219,127
Dog Head 218,99
Fort Mackay,742
Thebathi 196,20
Thabacha Náre 196A,28
Division No. 17,61590
High Prairie,2564
Swan Hills,1301
Northern Sunrise County,1891
Big Lakes County,5672
Slave Lake,6651
Opportunity No. 17,3181
Lesser Slave River No.124,2803
Nampa,364
Clear Hills,3023
Hines Creek,346
Northern Lights County,4200
Manning,1183
High Level,3159
Mackenzie County,11171
Rainbow Lake,795
Jean Baptiste Gambler 183,253
Wabasca 166,160
Wabasca 166A,658
Wabasca 166B,190
Wabasca 166C,188
Wabasca 166D,961
Utikoomak Lake 155,723
Clear Hills 152C,0
Utikoomak Lake 155A,127
Drift Pile River 150,828
Sucker Creek 150A,689
Kapawe'no First Nation (Pakashan 150D),5
Swan River 150E,413
Sawridge 150G,20
Sawridge 150H,10
Fox Lake 162,2032
Kapawe'no First Nation (Freeman 150B),154
John d'Or Prairie 215,1196
Tall Cree 173,250
Tall Cree 173A,224
Beaver Ranch 163,10
Boyer 164,218
Child Lake 164A,216
Hay Lake 209,883
Bushe River 207,503
Upper Hay River 212,294
Little Buffalo,452
Carcajou 187,0
Desmarais,105
Woodland Cree 226,723
Woodland Cree 228,150
Fort Vermilion 173B,96
Loon Lake 235,555
Division No. 18,14488
Fox Creek,1971
Grande Cache,3571
Greenview No. 16,5583
Valleyview,1863
Sturgeon Lake 154,1447
Sturgeon Lake 154A,53
Division No. 19,120380
Grande Prairie County No. 1,22303
Hythe,827
Beaverlodge,2465
Wembley,1516
Grande Prairie,63166
Sexsmith,2620
Peace River,6842
Smoky River No. 130,2023
McLennan,701
Donnelly,342
Falher,1047
Girouxville,219
Birch Hills County,1553
Spirit River No. 133,700
Rycroft,612
Spirit River,995
Saddle Hills County,2225
Fairview No. 136,1604
Fairview,2998
Peace No. 135,1747
Berwyn,538
Grimshaw,2718
Horse Lakes 152B,469
Duncan's 151A,150
British Columbia,4648055
East Kootenay,60439
Elkford,2499
Sparwood,3784
Fernie,5249
East Kootenay A,1943
East Kootenay B,1976
Cranbrook,20047
Kimberley,7425
East Kootenay C,6036
East Kootenay E,1753
Invermere,3391
Radium Hot Springs,776
Canal Flats,668
East Kootenay F,2726
East Kootenay G,1462
Tobacco Plains 2,75
Isidore's Ranch 4,0
Kootenay 1,170
Columbia Lake 3,140
Cassimayooks (Mayook) 5,0
Shuswap,319
Central Kootenay,59517
Creston,5351
Central Kootenay A,1930
Salmo,1141
Central Kootenay B,4657
Nelson,10572
Central Kootenay C,1482
Slocan,272
Kaslo,968
Silverton,195
New Denver,473
Central Kootenay D,1343
Central Kootenay E,3772
Central Kootenay F,3963
Castlegar,8039
Central Kootenay G,1623
Nakusp,1605
Central Kootenay H,4667
Central Kootenay I,2534
Central Kootenay J,3137
Central Kootenay K,1681
Creston 1,112
Kootenay Boundary,31447
Fruitvale,1920
Montrose,996
Trail,7709
Warfield,1680
Rossland,3729
Kootenay Boundary A,1891
Kootenay Boundary B / Lower Columbia-Old-Glory,1442
Grand Forks,4049
Midway,649
Greenwood,665
Kootenay Boundary C / Christina Lake,1337
Kootenay Boundary D / Rural Grand Forks,3225
Kootenay Boundary E / West Boundary,2155
Okanagan-Similkameen,83022
Osoyoos,5085
Keremeos,1502
Oliver,4928
Okanagan-Similkameen A,1858
Princeton,2828
Okanagan-Similkameen B,1047
Okanagan-Similkameen C,3557
Summerland,11615
Penticton,33761
Okanagan-Similkameen D,5874
Okanagan-Similkameen E,1903
Okanagan-Similkameen F,2014
Okanagan-Similkameen G,2236
Okanagan-Similkameen H,1953
Lower Similkameen 2,58
Osoyoos 1,762
Penticton 1,1783
Chopaka 7 & 8,81
Blind Creek 6,26
Chuchuwayha 2,58
Alexis 9,10
Ashnola 10,83
Fraser Valley,295934
Hope,6181
Fraser Valley A,405
Fraser Valley B,915
Chilliwack,83788
Harrison Hot Springs,1468
Kent,6067
Fraser Valley D,1529
Fraser Valley H,1847
Fraser Valley E,1540
Fraser Valley C,1023
Abbotsford,141397
Mission,38833
Fraser Valley F,1293
Fraser Valley G,1776
Chawathil 4,186
Inkahtsaph 6,0
Kopchitchin 2,42
Ohamil 1,90
Puckatholetchin 11,5
Saddle Rock 9,0
Lukseetsissum 9,18
Schkam 2,131
Skawahlook 1,0
Speyum 3,5
Spuzzum 1,39
Tuckkwiowhum 1,34
Yale Town 1,10
Kahmoose 4,65
Kwawkwawapilt 6,324
Skwah 4,192
Skwali 3,10
Skway 5,84
Soowahlie 14,247
Tzeachten 13,2358
Yakweakwioose 12,44
Seabird Island,767
Scowlitz 1,10
Tseatah 2,23
Aitchelitch 9,15
Boston Bar 1A,0
Cheam 1,202
Schelowat 1,10
Chehalis 5,537
Stullawheets 8,51
Douglas 8,67
Peters 1,30
Popkum 1,10
Skookumchuck 4,85
Bucktum 4,0
Tipella 7,0
Skwahla 2,0
Boothroyd 13,0
Paqulh,0
Q'alatkú7em,80
Albert Flat 5,20
Upper Sumas 6,178
Matsqui Main 2,110
Holachten 8,300
Lakahahmen 11,177
Skweahm 10,213
Squawkum Creek 3,116
Sachteen,10
Skowkale,841
Squiaala,136
Greater Vancouver,2463431
Langley,117285
Langley,25888
Surrey,517887
White Rock,19952
Delta,102238
Richmond,198309
Greater Vancouver A,16133
Vancouver,631486
Burnaby,232755
New Westminster,70996
Coquitlam,139284
Belcarra,643
Anmore,2210
Port Coquitlam,58612
Port Moody,33551
North Vancouver,85935
North Vancouver,52898
West Vancouver,42473
Bowen Island,3680
Lions Bay,1334
Pitt Meadows,18573
Maple Ridge,82256
Semiahmoo,120
Tsawwassen,816
Musqueam 2,1652
Coquitlam 2,0
Coquitlam 1,54
Burrard Inlet 3,1855
Mission 1,576
Capilano 5,2931
Barnston Island 3,49
Musqueam 4,10
Seymour Creek 2,123
Katzie 2,40
McMillan Island 6,94
Matsqui 4,471
Katzie 1,262
Langley 5,0
Whonnock 1,0
Capital,383360
North Saanich,11249
Sidney,11672
Central Saanich,16814
Saanich,114148
Saltspring Island,10557
Southern Gulf Islands,4732
Oak Bay,18094
Victoria,85792
Esquimalt,17655
Colwood,16859
Metchosin,4708
Langford,35342
View Royal,10408
Highlands,2225
Sooke,13001
Juan de Fuca (Part 1),4670
Juan de Fuca (Part 2),190
Cole Bay 3,332
Union Bay 4,94
East Saanich 2,1689
South Saanich 1,822
Galiano Island 9,0
Becher Bay 1,129
Esquimalt,..
New Songhees 1A,1842
Gordon River 2,111
T'Sou-ke,225
Cowichan Valley,83739
North Cowichan,29676
Duncan,4944
Cowichan Valley D,3243
Cowichan Valley G,2325
Lake Cowichan,3226
Cowichan Valley H,2446
Ladysmith,8537
Cowichan Valley F,1629
Cowichan Valley I,1206
Cowichan Valley A,4733
Cowichan Valley B,8558
Cowichan Valley C,5019
Cowichan Valley E,4121
Halalt 2,168
Squaw-hay-one 11,35
Tsussie 6,103
Chemainus 13,735
Kil-pah-las 3,0
Penelakut Island 7,452
Shingle Point 4,0
Cowichan Lake,21
Malachan 11,158
Malahat 11,143
Oyster Bay 12,77
Portier Pass 5,0
Theik 2,36
Est-Patrolas 4,23
Tzart-Lam 5,39
Cowichan,2086
Nanaimo,155698
Nanaimo,90504
Lantzville,3605
Nanaimo A,7058
Nanaimo B,4033
Nanaimo C,2808
Parksville,12514
Qualicum Beach,8943
Nanaimo E,6125
Nanaimo F,7724
Nanaimo G,7465
Nanaimo H,3884
Nanaimo Town 1,360
Nanoose,230
Qualicum,74
Nanaimo River,371
Alberni-Clayoquot,30981
Port Alberni,17678
Ucluelet,1717
Tofino,1932
Alberni-Clayoquot B,443
Alberni-Clayoquot D,1616
Alberni-Clayoquot E,2754
Alberni-Clayoquot F,1935
Alberni-Clayoquot A,243
Alberni-Clayoquot C,677
Ahahswinis 1,119
Alberni 2,10
Anacla 12,82
Clakamucus 2,0
Elhlateese 2,5
Hesquiat 1,5
Ittatsoo 1,274
Marktosis 15,622
Numukamis 1,5
Macoah 1,19
Opitsat 1,150
Sachsa 4,0
Tsahaheh 1,542
Klehkoot 2,15
Esowista 3,94
Refuge Cove 6,44
Tin Wis 11,0
Strathcona,44671
Gold River,1212
Zeballos,107
Tahsis,248
Campbell River,32588
Sayward,311
Strathcona D (Oyster Bay - Buttle Lake),4396
Strathcona A,764
Strathcona B,1035
Strathcona C,2431
Ahaminaquus 12,0
Campbell River 11,381
Chenahkint 12,0
Houpsitas 6,181
Quinsam 12,294
Village Island 1,0
Yuquot 1,5
Cape Mudge 10,147
Squirrel Cove 8,0
Tork 7,64
Oclucje 7,30
Tsa Xana 18,187
Ehatis 11,88
Homalco 9,202
Comox Valley,66527
Comox,14028
Courtenay,25599
Cumberland,3753
Comox Valley A,7213
Comox Valley B (Lazo North),7095
Comox Valley C (Puntledge - Black Creek),8617
Comox 1,222
Pentledge 2,0
Powell River,20070
Powell River,13157
Powell River A,1105
Powell River B,1541
Powell River C,2064
Powell River D,1076
Powell River E,399
Sliammon 1,707
Sechelt (Part),21
Sunshine Coast,29970
Gibsons,4605
Sechelt,10216
Sunshine Coast A,2624
Sunshine Coast B,2726
Sunshine Coast D,3421
Sunshine Coast E,3664
Sunshine Coast F,2043
Chekwelp 26,0
Sechelt (Part),671
Squamish-Lillooet,42665
Squamish,19512
Pemberton,2574
Squamish-Lillooet C,1663
Whistler,11854
Squamish-Lillooet D,1057
Lillooet,2275
Squamish-Lillooet A,187
Squamish-Lillooet B,363
Cheakamus 11,57
Kowtain 17,35
Seaichem 16,51
Stawamus 24,107
Waiwakum 14,160
Yekwaupsum 18,28
Nesuch 3,138
Bridge River 1,241
Cayoosh Creek 1,66
Chilhil 6,70
Fountain 1,111
Fountain 3,10
Fountain 10,5
Fountain 11,0
Fountain 12,10
Lillooet 1,243
Fountain Creek 8,0
McCartney's Flat 4,26
Seton Lake 5,0
Necait 6,20
Nesikep 6,10
Pashilqua 2,45
Pavilion 1,52
Slosh 1,177
Towinock 2,5
Mission 5,23
Fountain 1B,73
Mount Currie,1285
Nequatque,132
Thompson-Nicola,132663
Merritt,7139
Thompson-Nicola M (Beautiful Nicola Valley - North),1598
Thompson-Nicola N (Beautiful Nicola Valley - South),762
Lytton,249
Ashcroft,1558
Cache Creek,963
Clinton,641
Thompson-Nicola E (Bonaparte Plateau),1094
Logan Lake,1993
Thompson-Nicola I (Blue Sky Country),1262
Thompson-Nicola J (Copper Desert Country),1580
Kamloops,90280
Thompson-Nicola P (Rivers and the Peaks),3672
Sun Peaks Mountain,616
Chase,2286
Thompson-Nicola L (Grasslands),2955
Clearwater,2324
Thompson-Nicola A (Wells Gray Country),1493
Thompson-Nicola B (Thompson Headwaters),233
Thompson-Nicola O (Lower North Thompson),1323
Barriere,1713
Coldwater 1,318
Douglas Lake 3,149
Hamilton Creek 2,0
Joeyaska 2,42
Nicola Lake 1,123
Nicola Mameet 1,532
Nooaitch 10,142
Paul's Basin 2,25
Chuchhraischin,0
Zoht 4,25
Bonaparte 3,121
Halhalaeden,5
Canoe Creek 1,60
Skeetchestn,293
High Bar 1,0
Canoe Creek 2,34
Kitzowit 20,16
Skuppah 2A,0
Inklyuhkinatko 2,30
Basque 18,0
Klahkamich 17,32
Kleetlekut 22,10
Klickkumcheen 18,80
Inkluckcheen,141
Kumcheen 1,41
Lower Hat Creek 2,25
Peq-Paq 22,0
Lytton 4A,0
Lytton 4E,5
Lytton 9A,5
Lytton 9B,0
Ashcroft 4,68
105 Mile Post 2,10
Oregon Jack Creek 5,0
Nickel Palm 4,5
Siska Flat,90
Nickeyeah 25,10
Nicomen 1,63
Nohomeen 23,5
Nuuautin 2,139
Paska Island 3,5
Papyum 27,20
Pemynoos 9,0
Seah 5,10
Shackan 11,64
Kloklowuck 7,5
Skuppah 4,5
Skwayaynope 26,10
Spintlum Flat 3,10
Nkaih 10,0
Marble Canyon 3,84
Stryen 9,71
Tsaukan 12,0
Upper Hat Creek 1,25
Upper Nepa 6,15
Whispering Pines 4,59
Yawaucht 11,5
Zacht 5,5
Kamloops 1,3021
Spences Bridge,5
Kanaka Bar,71
Sahhaltkum 4,304
Nekalliston 2,0
North Thompson 1,218
Louis Creek 4,10
Squaam 2,10
Shawniken 4B,16
Nekliptum 1,0
Boothroyd 8A (Part),0
Neskonlith,237
Central Okanagan,194882
Kelowna,127380
Central Okanagan,3824
Lake Country,12922
Peachland,5428
Central Okanagan J,1981
West Kelowna,32655
Duck Lake 7,1664
Tsinstikeptum 9,7612
Tsinstikeptum 10,1416
North Okanagan,84354
Lumby,1833
Coldstream,10648
Vernon,40116
North Okanagan B,3203
North Okanagan C,3870
North Okanagan D,2672
North Okanagan E,1010
Spallumcheen,5106
Armstrong,5114
Enderby,2964
North Okanagan F,4000
Okanagan (Part) 1,2869
Enderby 2,316
Priest's Valley 6,628
Harris 3,5
Columbia-Shuswap,51366
Golden,3708
Columbia-Shuswap A,3148
Revelstoke,7547
Columbia-Shuswap B,598
Salmon Arm,17706
Columbia-Shuswap C,7921
Columbia-Shuswap D,4044
Columbia-Shuswap E,1185
Columbia-Shuswap F,2454
Sicamous,2429
Chum Creek 2,41
Hustalen 1,31
North Bay 5,51
Okanagan (Part) 1,75
Quaaout 1,171
Salmon River 1,39
Scotch Creek 4,20
Switsemalph 3,71
Switsemalph,127
Cariboo,61988
